"Status cijfer";"Perioden";"Regio's";"Inwoners naar geslacht en leeftijd/Mannen/Totaal mannen (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/Jonger dan 20 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/20 tot 65 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/65 tot 75 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/75 tot 85 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Mannen/85 jaar of ouder (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/Totaal vrouwen (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/Jonger dan 20 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/20 tot 65 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/65 tot 75 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/75 tot 85 jaar (aantal)";"Inwoners naar geslacht en leeftijd/Vrouwen/85 jaar of ouder (aantal)";"Minderheden (aantal)";"Banen van werknemers (x 1 000)";"Provinciale wegen (km)";"Inwoners in zorginstellingen (aantal)"
"Definitief";"2019";"Menterwolde";;;;;;;;;;;;;;;;
"Definitief";"2020";"Menterwolde";;;;;;;;;;;;;;;;
"Definitief";"2021";"Menterwolde";;;;;;;;;;;;;;;;
"Definitief";"2019";"Meppel";16376;3872;9461;1891;905;247;17188;3927;9662;1959;1110;530;1190;;;560
"Definitief";"2020";"Meppel";16573;3854;9580;1914;952;273;17347;3937;9772;1981;1156;501;1215;;;570
"Definitief";"2021";"Meppel";16800;3850;9703;1990;974;283;17586;3921;9907;2068;1197;493;1140;;;620
"Definitief";"2019";"Middelburg (Z.)";23539;5537;13218;2788;1564;432;25005;5266;13817;3129;1910;883;2515;;;650
"Definitief";"2020";"Middelburg (Z.)";23700;5554;13247;2839;1618;442;25122;5277;13796;3190;1970;889;2570;;;640
"Definitief";"2021";"Middelburg (Z.)";23796;5431;13337;2895;1690;443;25168;5254;13758;3254;1994;908;2405;;;680
"Definitief";"2019";"Middelharnis";;;;;;;;;;;;;;;;
"Definitief";"2020";"Middelharnis";;;;;;;;;;;;;;;;
"Definitief";"2021";"Middelharnis";;;;;;;;;;;;;;;;
"Definitief";"2019";"Midden-Delfland";9717;2406;5570;1045;514;182;9674;2284;5563;935;594;298;660;;;110
"Definitief";"2020";"Midden-Delfland";9660;2331;5535;1071;535;188;9681;2243;5560;954;637;287;655;;;120
"Definitief";"2021";"Midden-Delfland";9703;2324;5513;1133;547;186;9711;2231;5571;1008;608;293;680;;;110
"Definitief";"2019";"Midden-Drenthe";16556;3660;9237;2288;1088;283;16622;3408;9171;2247;1252;544;415;;;530
"Definitief";"2020";"Midden-Drenthe";16562;3529;9285;2309;1148;291;16623;3351;9118;2296;1305;553;410;;;500
"Definitief";"2021";"Midden-Drenthe";16693;3496;9336;2379;1184;298;16688;3262;9161;2368;1343;554;340;;;530
"Definitief";"2019";"Midden-Groningen";30563;6544;17693;3976;1874;476;30336;6268;17146;3908;2183;831;3815;;;1080
"Definitief";"2020";"Midden-Groningen";30504;6408;17618;4007;1995;476;30293;6160;17055;3967;2247;864;3880;;;1090
"Definitief";"2021";"Midden-Groningen";30477;6284;17574;4022;2074;523;30249;6028;17013;3953;2361;894;3750;;;1160
"Definitief";"2019";"Mill en Sint Hubert";5574;1169;3257;719;324;105;5317;1093;3052;625;390;157;135;;;120
"Definitief";"2020";"Mill en Sint Hubert";5594;1131;3281;732;343;107;5345;1053;3079;647;402;164;125;;;120
"Definitief";"2021";"Mill en Sint Hubert";5602;1100;3292;746;360;104;5402;1057;3107;662;406;170;120;;;130
"Definitief";"2019";"Millingen aan de Rijn";;;;;;;;;;;;;;;;
"Definitief";"2020";"Millingen aan de Rijn";;;;;;;;;;;;;;;;
"Definitief";"2021";"Millingen aan de Rijn";;;;;;;;;;;;;;;;
"Definitief";"2019";"Moerdijk";18535;4065;10718;2363;1099;290;18426;3799;10422;2339;1316;550;1140;;;340
"Definitief";"2020";"Moerdijk";18650;4010;10800;2387;1168;285;18479;3732;10472;2351;1367;557;1185;;;350
"Definitief";"2021";"Moerdijk";18666;3886;10875;2396;1220;289;18519;3666;10536;2351;1394;572;1135;;;340
"Definitief";"2019";"Molenlanden";22226;6039;12323;2428;1143;293;21632;5477;11898;2476;1264;517;620;;;300
"Definitief";"2020";"Molenlanden";22256;5935;12373;2429;1216;303;21653;5431;11869;2505;1326;522;630;;;330
"Definitief";"2021";"Molenlanden";22317;5816;12447;2472;1270;312;21813;5379;11979;2538;1361;556;675;;;310
"Definitief";"2019";"Molenwaard";;;;;;;;;;;;;;;;
"Definitief";"2020";"Molenwaard";;;;;;;;;;;;;;;;
"Definitief";"2021";"Molenwaard";;;;;;;;;;;;;;;;
"Definitief";"2019";"Montferland";18012;3733;10380;2344;1268;287;18014;3500;10084;2387;1465;578;850;;;400
"Definitief";"2020";"Montferland";18042;3669;10360;2371;1322;320;17969;3390;10078;2397;1507;597;850;;;430
"Definitief";"2021";"Montferland";18036;3599;10333;2421;1344;339;17995;3323;10075;2455;1537;605;795;;;430
"Definitief";"2019";"Montfoort";7029;1796;3930;800;424;79;6967;1699;3888;838;423;119;455;;;60
"Definitief";"2020";"Montfoort";6954;1739;3889;784;462;80;6963;1689;3871;837;439;127;470;;;60
"Definitief";"2021";"Montfoort";6945;1727;3883;767;490;78;6951;1661;3856;830;474;130;445;;;50
"Definitief";"2019";"Mook en Middelaar";3881;794;2125;574;302;86;3925;717;2090;612;393;113;120;;;50
"Definitief";"2020";"Mook en Middelaar";3888;809;2101;573;321;84;3959;699;2115;614;404;127;130;;;50
"Definitief";"2021";"Mook en Middelaar";3930;789;2143;577;339;82;3979;673;2139;622;402;143;120;;;70
"Definitief";"2019";"Moordrecht";;;;;;;;;;;;;;;;
"Definitief";"2020";"Moordrecht";;;;;;;;;;;;;;;;
"Definitief";"2021";"Moordrecht";;;;;;;;;;;;;;;;
"Definitief";"2019";"Muiden";;;;;;;;;;;;;;;;
"Definitief";"2020";"Muiden";;;;;;;;;;;;;;;;
"Definitief";"2021";"Muiden";;;;;;;;;;;;;;;;
"Definitief";"2019";"Naarden";;;;;;;;;;;;;;;;
"Definitief";"2020";"Naarden";;;;;;;;;;;;;;;;
"Definitief";"2021";"Naarden";;;;;;;;;;;;;;;;
"Definitief";"2019";"Neder-Betuwe";12123;3527;6711;1227;524;134;11911;3263;6477;1242;647;282;405;;;250
"Definitief";"2020";"Neder-Betuwe";12274;3506;6805;1261;562;140;12065;3270;6572;1275;654;294;395;;;260
"Definitief";"2021";"Neder-Betuwe";12433;3482;6963;1270;588;130;12215;3315;6619;1303;671;307;390;;;260
"Definitief";"2019";"Nederlek";;;;;;;;;;;;;;;;
"Definitief";"2020";"Nederlek";;;;;;;;;;;;;;;;
"Definitief";"2021";"Nederlek";;;;;;;;;;;;;;;;
"Definitief";"2019";"Nederweert";8598;1682;5058;1132;591;135;8403;1640;4742;1078;695;248;220;;;190
"Definitief";"2020";"Nederweert";8603;1677;5003;1149;621;153;8416;1602;4741;1104;711;258;205;;;190
"Definitief";"2021";"Nederweert";8698;1666;5052;1203;621;156;8473;1569;4777;1127;716;284;165;;;190
"Definitief";"2019";"Neerijnen";;;;;;;;;;;;;;;;
"Definitief";"2020";"Neerijnen";;;;;;;;;;;;;;;;
"Definitief";"2021";"Neerijnen";;;;;;;;;;;;;;;;
"Definitief";"2019";"Niedorp";;;;;;;;;;;;;;;;
"Definitief";"2020";"Niedorp";;;;;;;;;;;;;;;;
"Definitief";"2021";"Niedorp";;;;;;;;;;;;;;;;
"Definitief";"2019";"Nieuwegein";31308;6763;18607;4029;1580;329;31728;6508;18577;4230;1822;591;6925;;;380
"Definitief";"2020";"Nieuwegein";31482;6824;18613;4004;1710;331;31980;6524;18654;4256;1936;610;7105;;;390
"Definitief";"2021";"Nieuwegein";31668;6772;18722;4050;1765;359;32198;6481;18692;4405;2000;620;7010;;;380
"Definitief";"2019";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;;;;
"Definitief";"2020";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;;;;
"Definitief";"2021";"Nieuwerkerk aan den IJssel";;;;;;;;;;;;;;;;
"Definitief";"2019";"Nieuwkoop";14475;3248;8405;1792;836;194;14153;3079;8101;1707;939;327;765;;;620
"Definitief";"2020";"Nieuwkoop";14550;3198;8448;1787;902;215;14261;3032;8183;1742;952;352;770;;;630
"Definitief";"2021";"Nieuwkoop";14724;3211;8540;1798;949;226;14427;3033;8318;1744;969;363;725;;;610
"Definitief";"2019";"Nieuw-Lekkerland";;;;;;;;;;;;;;;;
"Definitief";"2020";"Nieuw-Lekkerland";;;;;;;;;;;;;;;;
"Definitief";"2021";"Nieuw-Lekkerland";;;;;;;;;;;;;;;;
"Definitief";"2019";"Nijefurd";;;;;;;;;;;;;;;;
"Definitief";"2020";"Nijefurd";;;;;;;;;;;;;;;;
"Definitief";"2021";"Nijefurd";;;;;;;;;;;;;;;;
"Definitief";"2019";"Nijkerk";21387;5522;12175;2212;1189;289;21556;5334;11917;2390;1374;541;1895;;;320
"Definitief";"2020";"Nijkerk";21488;5519;12174;2270;1218;307;21683;5290;12022;2369;1447;555;1935;;;340
"Definitief";"2021";"Nijkerk";21716;5500;12332;2285;1260;339;21884;5312;12111;2400;1484;577;1855;;;350
"Definitief";"2019";"Nijmegen";85582;17061;55906;7948;3669;998;91149;17102;58837;8569;4629;2012;14935;;;2280
"Definitief";"2020";"Nijmegen";86043;17072;55971;8137;3820;1043;91616;16989;59052;8787;4738;2050;15025;;;2400
"Definitief";"2021";"Nijmegen";86037;17022;55788;8276;3873;1078;91322;16894;58618;8976;4810;2024;14620;;;2290
"Definitief";"2019";"Nissewaard";41470;9298;24479;4900;2220;573;43327;8597;25910;5081;2683;1056;8640;;;820
"Definitief";"2020";"Nissewaard";41747;9356;24406;5064;2302;619;43472;8651;25767;5276;2703;1075;8810;;;860
"Definitief";"2021";"Nissewaard";41883;9384;24344;5213;2301;641;43557;8681;25562;5508;2732;1074;8780;;;810
"Definitief";"2019";"Noardeast-Fryslân";22791;5388;12941;2709;1434;319;22390;5342;12089;2660;1648;651;510;;;620
"Definitief";"2020";"Noardeast-Fryslân";22768;5307;12918;2713;1496;334;22460;5305;12126;2617;1714;698;490;;;630
"Definitief";"2021";"Noardeast-Fryslân";22879;5230;12969;2805;1528;347;22602;5265;12192;2653;1768;724;440;;;600
"Definitief";"2019";"Noord-Beveland";3669;646;2021;601;306;95;3639;629;1986;578;317;129;95;;;140
"Definitief";"2020";"Noord-Beveland";3715;643;2052;609;323;88;3677;616;2001;590;341;129;105;;;120
"Definitief";"2021";"Noord-Beveland";3804;623;2127;625;342;87;3777;595;2055;622;350;155;105;;;120
"Definitief";"2019";"Noordenveld";15544;3380;8261;2199;1332;372;15746;3167;8142;2323;1527;587;500;;;390
"Definitief";"2020";"Noordenveld";15500;3298;8224;2229;1366;383;15753;3105;8149;2286;1614;599;495;;;450
"Definitief";"2021";"Noordenveld";15473;3258;8141;2265;1404;405;15741;3067;8112;2287;1655;620;415;;;330
"Definitief";"2019";"Noordoostpolder";23727;6190;13683;2477;1099;278;23122;5751;13049;2411;1334;577;1915;;;650
"Definitief";"2020";"Noordoostpolder";23958;6159;13812;2521;1171;295;23333;5751;13134;2475;1384;589;2000;;;670
"Definitief";"2021";"Noordoostpolder";24180;6136;13938;2623;1186;297;23403;5695;13142;2542;1414;610;2045;;;650
"Definitief";"2019";"Noordwijk";21526;4673;12436;2754;1350;313;21333;4270;12199;2718;1510;636;1075;;;970
"Definitief";"2020";"Noordwijk";21839;4633;12648;2770;1447;341;21669;4241;12406;2784;1576;662;1110;;;1000
"Definitief";"2021";"Noordwijk";22128;4656;12752;2867;1485;368;21934;4277;12503;2865;1634;655;1085;;;1010
"Definitief";"2019";"Noordwijkerhout";;;;;;;;;;;;;;;;
"Definitief";"2020";"Noordwijkerhout";;;;;;;;;;;;;;;;
"Definitief";"2021";"Noordwijkerhout";;;;;;;;;;;;;;;;
"Definitief";"2019";"Nuenen, Gerwen en Nederwetten";11460;2528;6133;1647;948;204;11726;2399;6211;1754;1030;332;435;;;100
"Definitief";"2020";"Nuenen, Gerwen en Nederwetten";11551;2509;6182;1643;985;232;11832;2398;6238;1756;1073;367;460;;;120
"Definitief";"2021";"Nuenen, Gerwen en Nederwetten";11758;2587;6263;1611;1042;255;11944;2393;6306;1743;1129;373;455;;;130
"Definitief";"2019";"Nunspeet";13599;3565;7505;1487;799;243;13882;3350;7492;1576;991;473;430;;;590
"Definitief";"2020";"Nunspeet";13807;3555;7654;1526;828;244;14044;3368;7567;1601;1023;485;425;;;610
"Definitief";"2021";"Nunspeet";13863;3569;7643;1567;842;242;14158;3369;7612;1642;1044;491;380;;;600
"Definitief";"2019";"Nuth";;;;;;;;;;;;;;;;
"Definitief";"2020";"Nuth";;;;;;;;;;;;;;;;
"Definitief";"2021";"Nuth";;;;;;;;;;;;;;;;
"Definitief";"2019";"Oegstgeest";11765;3046;6583;1249;650;237;12661;2972;6880;1425;914;470;905;;;350
"Definitief";"2020";"Oegstgeest";12002;3106;6671;1278;700;247;12838;3036;6967;1410;967;458;940;;;340
"Definitief";"2021";"Oegstgeest";12095;3149;6684;1319;704;239;12969;3060;7039;1444;996;430;915;;;330
"Definitief";"2019";"Oirschot";9370;2018;5489;1189;536;138;9253;1931;5259;1090;642;331;240;;;230
"Definitief";"2020";"Oirschot";9421;1991;5498;1242;544;146;9293;1890;5298;1125;642;338;235;;;220
"Definitief";"2021";"Oirschot";9529;1962;5572;1249;595;151;9313;1845;5301;1170;662;335;235;;;240
"Definitief";"2019";"Oisterwijk";12863;2834;7194;1597;961;277;13277;2724;7165;1729;1184;475;655;;;520
"Definitief";"2020";"Oisterwijk";12901;2821;7173;1616;996;295;13344;2727;7156;1787;1177;497;695;;;540
"Definitief";"2021";"Oisterwijk";16056;3362;8998;2072;1279;345;16317;3198;8885;2179;1461;594;760;;;650
"Definitief";"2019";"Oldambt";18980;3784;10832;2776;1258;330;19149;3697;10569;2620;1546;717;775;;;650
"Definitief";"2020";"Oldambt";19049;3734;10826;2792;1352;345;19160;3642;10500;2679;1611;728;790;;;660
"Definitief";"2021";"Oldambt";19129;3706;10824;2801;1437;361;19148;3582;10524;2656;1678;708;735;;;650
"Definitief";"2019";"Oldebroek";11864;3058;6757;1279;600;170;11734;2846;6575;1228;775;310;260;;;230
"Definitief";"2020";"Oldebroek";11925;3060;6745;1316;624;180;11721;2849;6492;1278;775;327;255;;;260
"Definitief";"2021";"Oldebroek";11951;3061;6724;1367;619;180;11809;2805;6566;1320;777;341;240;;;270
"Definitief";"2019";"Oldenzaal";15788;3735;8754;1985;1049;265;16052;3468;8640;2130;1288;526;1700;;;440
"Definitief";"2020";"Oldenzaal";15786;3641;8755;2002;1113;275;16050;3445;8579;2138;1352;536;1670;;;440
"Definitief";"2021";"Oldenzaal";15693;3504;8738;2046;1116;289;16008;3385;8523;2183;1363;554;1590;;;410
"Definitief";"2019";"Olst-Wijhe";9145;2080;5220;1141;546;158;8926;1899;5014;1115;596;302;380;;;360
"Definitief";"2020";"Olst-Wijhe";9260;2087;5268;1171;562;172;8992;1882;5070;1138;601;301;405;;;370
"Definitief";"2021";"Olst-Wijhe";9336;2051;5321;1201;592;171;9025;1848;5085;1162;627;303;395;;;380
"Definitief";"2019";"Ommen";9002;2113;5032;1131;559;167;8811;1994;4766;1150;623;278;200;;;260
"Definitief";"2020";"Ommen";9122;2123;5056;1180;592;171;8887;1975;4785;1167;656;304;190;;;290
"Definitief";"2021";"Ommen";9270;2106;5155;1220;623;166;9025;1995;4858;1199;685;288;155;;;280
"Definitief";"2019";"Onderbanken";;;;;;;;;;;;;;;;
"Definitief";"2020";"Onderbanken";;;;;;;;;;;;;;;;
"Definitief";"2021";"Onderbanken";;;;;;;;;;;;;;;;
"Definitief";"2019";"Oost Gelre";15065;3434;8658;1851;911;211;14639;3175;8014;1815;1131;504;540;;;710
"Definitief";"2020";"Oost Gelre";15013;3334;8603;1889;965;222;14614;3116;7975;1886;1131;506;530;;;720
"Definitief";"2021";"Oost Gelre";14973;3237;8567;1929;1024;216;14601;3070;7942;1935;1142;512;500;;;710
"Definitief";"2019";"Oosterhout";27439;6054;15637;3529;1771;448;28177;5745;15891;3729;2050;762;4430;;;400
"Definitief";"2020";"Oosterhout";27617;6022;15711;3600;1834;450;28365;5741;15953;3739;2145;787;4465;;;410
"Definitief";"2021";"Oosterhout";27727;5952;15796;3614;1896;469;28479;5697;16024;3736;2232;790;4410;;;360
"Definitief";"2019";"Oostflakkee";;;;;;;;;;;;;;;;
"Definitief";"2020";"Oostflakkee";;;;;;;;;;;;;;;;
"Definitief";"2021";"Oostflakkee";;;;;;;;;;;;;;;;
"Definitief";"2019";"Ooststellingwerf";12800;2758;7200;1737;878;227;12697;2551;6976;1732;986;452;305;;;620
"Definitief";"2020";"Ooststellingwerf";12796;2733;7160;1724;931;248;12673;2511;6932;1758;1017;455;325;;;640
"Definitief";"2021";"Ooststellingwerf";12770;2679;7114;1775;937;265;12694;2435;6964;1778;1033;484;290;;;620
"Definitief";"2019";"Oostzaan";4790;1137;2740;530;300;83;4967;1059;2869;542;363;134;375;;;70
"Definitief";"2020";"Oostzaan";4803;1120;2736;532;323;92;4932;1032;2839;552;372;137;400;;;80
"Definitief";"2021";"Oostzaan";4767;1098;2704;535;324;106;4922;1013;2830;571;369;139;390;;;80
"Definitief";"2019";"Opmeer";5985;1351;3471;738;361;64;5794;1272;3225;735;403;159;185;;;100
"Definitief";"2020";"Opmeer";6013;1324;3498;729;392;70;5823;1262;3239;731;433;158;180;;;110
"Definitief";"2021";"Opmeer";6112;1317;3541;757;422;75;5897;1253;3283;759;442;160;170;;;110
"Definitief";"2019";"Opsterland";14950;3513;8472;1804;913;248;14773;3276;8173;1823;1019;482;400;;;570
"Definitief";"2020";"Opsterland";14925;3437;8449;1832;943;264;14808;3251;8138;1879;1059;481;385;;;610
"Definitief";"2021";"Opsterland";14954;3421;8436;1843;980;274;14858;3189;8204;1876;1095;494;345;;;650
"Definitief";"2019";"Oss";45891;10140;27304;5161;2609;677;45560;9654;26346;5300;3035;1225;6395;;;810
"Definitief";"2020";"Oss";46213;10029;27538;5242;2697;707;45702;9473;26479;5379;3119;1252;6450;;;820
"Definitief";"2021";"Oss";46564;9898;27837;5343;2758;728;45962;9405;26687;5395;3241;1234;6335;;;750
"Definitief";"2019";"Oud-Beijerland";;;;;;;;;;;;;;;;
"Definitief";"2020";"Oud-Beijerland";;;;;;;;;;;;;;;;
"Definitief";"2021";"Oud-Beijerland";;;;;;;;;;;;;;;;
"Definitief";"2019";"Oude IJsselstreek";19851;4348;11241;2604;1350;308;19622;3947;10745;2633;1599;698;2025;;;680
"Definitief";"2020";"Oude IJsselstreek";19871;4292;11176;2676;1404;323;19517;3845;10702;2645;1629;696;1955;;;700
"Definitief";"2021";"Oude IJsselstreek";19856;4200;11165;2732;1413;346;19490;3749;10677;2693;1656;715;1835;;;710
"Definitief";"2019";"Ouder-Amstel";6802;1711;3794;817;354;126;7114;1568;3990;871;471;214;1050;;;130
"Definitief";"2020";"Ouder-Amstel";6856;1682;3844;804;405;121;7170;1570;4021;863;490;226;1140;;;120
"Definitief";"2021";"Ouder-Amstel";6910;1646;3891;831;421;121;7215;1556;4049;880;493;237;1125;;;130
"Definitief";"2019";"Ouderkerk";;;;;;;;;;;;;;;;
"Definitief";"2020";"Ouderkerk";;;;;;;;;;;;;;;;
"Definitief";"2021";"Ouderkerk";;;;;;;;;;;;;;;;
"Definitief";"2019";"Oudewater";5018;1204;2894;579;292;49;5183;1201;2837;603;392;150;220;;;100
"Definitief";"2020";"Oudewater";5046;1206;2876;601;308;55;5184;1170;2848;609;402;155;220;;;100
"Definitief";"2021";"Oudewater";5012;1159;2861;604;316;72;5126;1142;2805;615;409;155;210;;;110
"Definitief";"2019";"Overbetuwe";23638;6003;13333;2669;1327;306;23905;5652;13414;2790;1504;545;1130;;;570
"Definitief";"2020";"Overbetuwe";23829;5925;13514;2715;1354;321;24077;5659;13483;2817;1566;552;1175;;;590
"Definitief";"2021";"Overbetuwe";23940;5912;13539;2741;1402;346;24274;5658;13551;2873;1582;610;1105;;;600
"Definitief";"2019";"Papendrecht";15898;3735;8936;1884;1064;279;16392;3507;9038;2063;1314;470;1995;;;180
"Definitief";"2020";"Papendrecht";15799;3657;8867;1864;1103;308;16337;3499;8936;2073;1354;475;2000;;;180
"Definitief";"2021";"Papendrecht";15801;3598;8892;1888;1108;315;16370;3426;8966;2125;1364;489;1945;;;210
"Definitief";"2019";"Peel en Maas";21997;4510;12874;2838;1429;346;21314;4339;12065;2713;1587;610;1105;;;640
"Definitief";"2020";"Peel en Maas";22061;4437;12893;2896;1470;365;21364;4250;12092;2765;1629;628;1105;;;660
"Definitief";"2021";"Peel en Maas";22197;4416;12938;2998;1488;357;21463;4188;12105;2859;1678;633;995;;;660
"Definitief";"2019";"Pekela";6170;1319;3516;842;398;95;6044;1205;3420;780;453;186;205;;;130
"Definitief";"2020";"Pekela";6144;1289;3504;842;410;99;6052;1192;3423;783;462;192;210;;;130
"Definitief";"2021";"Pekela";6151;1257;3501;838;440;115;6025;1162;3394;796;476;197;195;;;120
"Definitief";"2019";"Pijnacker-Nootdorp";27017;7705;15590;2196;1191;335;27314;7236;15831;2235;1411;601;4045;;;630
"Definitief";"2020";"Pijnacker-Nootdorp";27520;7729;15960;2235;1264;332;27788;7301;16091;2326;1438;632;4315;;;650
"Definitief";"2021";"Pijnacker-Nootdorp";27704;7671;16057;2348;1272;356;27970;7231;16247;2377;1484;631;4255;;;680
"Definitief";"2019";"Purmerend";39065;8669;23353;4183;2236;624;41052;8105;24213;4630;2827;1277;7880;;;1090
"Definitief";"2020";"Purmerend";39642;8657;23687;4313;2312;673;41607;8119;24473;4736;2980;1299;8115;;;1070
"Definitief";"2021";"Purmerend";39817;8519;23802;4434;2349;713;41866;8049;24588;4931;2982;1316;8175;;;1170
"Definitief";"2019";"Putten";11992;2970;6745;1303;750;224;12206;2858;6655;1361;936;396;425;;;280
"Definitief";"2020";"Putten";11941;2933;6668;1326;788;226;12171;2812;6623;1373;937;426;405;;;290
"Definitief";"2021";"Putten";12088;2962;6741;1353;807;225;12277;2838;6651;1406;951;431;380;;;310
"Definitief";"2019";"Raalte";18853;4293;10718;2310;1177;355;18658;4074;10354;2228;1368;634;680;;;610
"Definitief";"2020";"Raalte";18927;4231;10704;2384;1239;369;18785;4032;10387;2333;1402;631;675;;;620
"Definitief";"2021";"Raalte";19021;4203;10733;2446;1262;377;18890;3992;10440;2412;1409;637;630;;;610
"Definitief";"2019";"Reeuwijk";;;;;;;;;;;;;;;;
"Definitief";"2020";"Reeuwijk";;;;;;;;;;;;;;;;
"Definitief";"2021";"Reeuwijk";;;;;;;;;;;;;;;;
"Definitief";"2019";"Reiderland";;;;;;;;;;;;;;;;
"Definitief";"2020";"Reiderland";;;;;;;;;;;;;;;;
"Definitief";"2021";"Reiderland";;;;;;;;;;;;;;;;
"Definitief";"2019";"Reimerswaal";11404;3198;6399;1080;528;199;11274;3068;6192;1062;622;330;535;;;180
"Definitief";"2020";"Reimerswaal";11438;3180;6401;1092;570;195;11292;3057;6178;1074;653;330;535;;;190
"Definitief";"2021";"Reimerswaal";11575;3148;6516;1109;608;194;11321;3040;6201;1080;670;330;495;;;190
"Definitief";"2019";"Renkum";15293;3268;8067;2254;1269;435;16009;2988;8279;2323;1619;800;930;;;900
"Definitief";"2020";"Renkum";15358;3179;8120;2267;1311;481;16061;2967;8275;2344;1631;844;940;;;980
"Definitief";"2021";"Renkum";15356;3137;8142;2298;1300;479;16061;2919;8301;2377;1632;832;860;;;930
"Definitief";"2019";"Renswoude";2625;764;1487;246;103;25;2634;751;1456;264;129;34;70;;;10
"Definitief";"2020";"Renswoude";2722;771;1569;250;108;24;2722;766;1525;260;136;35;80;;;10
"Definitief";"2021";"Renswoude";2783;773;1614;257;114;25;2773;768;1569;257;141;38;95;;;10
"Definitief";"2019";"Reusel-De Mierden";6714;1468;3955;865;342;84;6346;1403;3689;733;374;147;150;;;70
"Definitief";"2020";"Reusel-De Mierden";6729;1461;3912;903;368;85;6383;1423;3657;782;372;149;140;;;70
"Definitief";"2021";"Reusel-De Mierden";6712;1449;3859;929;385;90;6415;1438;3629;811;379;158;125;;;80
"Definitief";"2019";"Rheden";21325;4540;11795;2744;1676;570;22315;4131;11813;2976;2259;1136;2060;;;960
"Definitief";"2020";"Rheden";21463;4478;11987;2694;1722;582;22298;4104;11768;3016;2258;1152;2090;;;980
"Definitief";"2021";"Rheden";21286;4423;11860;2697;1718;588;22239;4053;11725;3067;2243;1151;2035;;;930
"Definitief";"2019";"Rhenen";9944;2521;5474;1136;634;179;10060;2389;5400;1206;763;302;710;;;290
"Definitief";"2020";"Rhenen";10034;2513;5516;1147;662;196;10085;2353;5440;1209;779;304;750;;;330
"Definitief";"2021";"Rhenen";10054;2494;5531;1151;679;199;10149;2328;5476;1232;795;318;710;;;370
"Definitief";"2019";"Ridderkerk";22412;4857;12527;2841;1661;526;23829;4592;13037;3120;2143;937;3305;;;490
"Definitief";"2020";"Ridderkerk";22340;4872;12397;2867;1678;526;23849;4586;12923;3179;2201;960;3415;;;490
"Definitief";"2021";"Ridderkerk";22567;4968;12509;2904;1664;522;24104;4683;13056;3215;2174;976;3680;;;520
"Definitief";"2019";"Rijnwaarden";;;;;;;;;;;;;;;;
"Definitief";"2020";"Rijnwaarden";;;;;;;;;;;;;;;;
"Definitief";"2021";"Rijnwaarden";;;;;;;;;;;;;;;;
"Definitief";"2019";"Rijnwoude";;;;;;;;;;;;;;;;
"Definitief";"2020";"Rijnwoude";;;;;;;;;;;;;;;;
"Definitief";"2021";"Rijnwoude";;;;;;;;;;;;;;;;
"Definitief";"2019";"Rijssen-Holten";19084;5295;10610;1863;1034;282;19216;5129;10186;1996;1272;633;1365;;;440
"Definitief";"2020";"Rijssen-Holten";19052;5265;10527;1894;1073;293;19125;5025;10146;2004;1299;651;1360;;;450
"Definitief";"2021";"Rijssen-Holten";19063;5217;10517;1916;1099;314;19141;4962;10187;2021;1314;657;1290;;;450
"Definitief";"2019";"Rijswijk (ZH.)";25632;5760;14814;2907;1546;605;27835;5376;15758;3333;2118;1250;6630;;;600
"Definitief";"2020";"Rijswijk (ZH.)";26167;5972;15079;2920;1560;636;28283;5589;15968;3341;2149;1236;7115;;;610
"Definitief";"2021";"Rijswijk (ZH.)";26584;6108;15305;3006;1560;605;28636;5768;16129;3425;2145;1169;7250;;;520
"Definitief";"2019";"Roerdalen";10300;1850;5838;1651;772;189;10315;1830;5681;1557;875;372;345;;;240
"Definitief";"2020";"Roerdalen";10310;1827;5791;1676;817;199;10264;1791;5622;1575;896;380;330;;;250
"Definitief";"2021";"Roerdalen";10329;1796;5763;1719;866;185;10251;1757;5563;1621;928;382;280;;;250
"Definitief";"2019";"Roermond";28740;5854;17361;3456;1664;405;29469;5778;17114;3560;2091;926;5625;;;640
"Definitief";"2020";"Roermond";28821;5753;17318;3632;1729;389;29439;5716;17002;3664;2146;911;5575;;;710
"Definitief";"2021";"Roermond";29100;5699;17507;3669;1824;401;29663;5710;17038;3825;2174;916;5435;;;720
"Definitief";"2019";"De Ronde Venen";21823;5024;12575;2597;1296;331;22236;4790;12700;2599;1541;606;2000;;;270
"Definitief";"2020";"De Ronde Venen";22028;5017;12642;2648;1363;358;22428;4765;12769;2663;1609;622;2035;;;290
"Definitief";"2021";"De Ronde Venen";22140;4963;12697;2690;1409;381;22580;4718;12825;2717;1676;644;2005;;;280
